DATE;TIME PERIOD;BETA0;BETA1;BETA2;BETA3;TAU1;TAU2
18/02/2016;18/Feb/16;1,624753;-2,097753;20,123242;-23,875356;1,743541;1,885272
19/02/2016;19/Feb/16;1,57498;-2,05698;20,157997;-23,840108;1,762335;1,901657
22/02/2016;22/Feb/16;1,570187;-2,047187;20,148566;-23,848385;1,754786;1,895478
23/02/2016;23/Feb/16;1,566804;-2,045804;20,187438;-23,808638;1,730022;1,865366
24/02/2016;24/Feb/16;1,46101;-1,94401;20,245535;-23,746279;1,751523;1,890438
25/02/2016;25/Feb/16;1,506825;-2,003825;20,210691;-23,779644;1,750687;1,893534
26/02/2016;26/Feb/16;1,534984;-2,050984;20,163474;-23,82699;1,732263;1,881033
29/02/2016;29/Feb/16;1,509741;-2,025741;20,143313;-23,846707;1,734758;1,88828
01/03/2016;01/Mar/16;1,62684;-2,15684;20,058326;-23,929473;1,766467;1,928987
02/03/2016;02/Mar/16;1,727192;-2,235192;19,974539;-24,012019;1,761546;1,925425
03/03/2016;03/Mar/16;1,68669;-2,20469;19,964502;-24,022105;1,682282;1,843756
04/03/2016;04/Mar/16;1,693741;-2,205741;19,99329;-23,992987;1,699669;1,857606
07/03/2016;07/Mar/16;1,724738;-2,237355;19,960691;-24,0258;1,682148;1,850095
08/03/2016;08/Mar/16;1,707284;-2,207284;19,93451;-24,050948;1,733438;1,898891
09/03/2016;09/Mar/16;1,725001;-2,222001;19,979798;-24,004193;1,714842;1,872535
10/03/2016;10/Mar/16;1,660053;-2,154053;20,010577;-23,97069;1,658276;1,819352
11/03/2016;11/Mar/16;1,71788;-2,18388;20,08327;-23,897105;1,768298;1,91979
14/03/2016;14/Mar/16;1,700234;-2,178234;20,103073;-23,877227;1,774033;1,92601
15/03/2016;15/Mar/16;1,764664;-2,244664;20,095217;-23,883372;1,799361;1,946206
16/03/2016;16/Mar/16;1,709469;-2,190469;20,117018;-23,860241;1,773359;1,92183
17/03/2016;17/Mar/16;1,620581;-2,104581;20,17206;-23,80305;1,76627;1,911318
18/03/2016;18/Mar/16;1,567285;-2,063285;20,212711;-23,762232;1,78863;1,928504
21/03/2016;21/Mar/16;1,59654;-2,08854;20,181823;-23,792859;1,757362;1,900732
22/03/2016;22/Mar/16;1,563707;-2,056707;20,197978;-23,776679;1,724944;1,865463
23/03/2016;23/Mar/16;1,574056;-2,068056;20,190292;-23,78434;1,717939;1,85661
24/03/2016;24/Mar/16;1,498359;-1,986359;20,246994;-23,724121;1,741826;1,877567
29/03/2016;29/Mar/16;1,44374;-1,94374;20,278885;-23,691637;1,749187;1,884473
30/03/2016;30/Mar/16;1,461145;-1,968145;20,277566;-23,692525;1,72633;1,863748
31/03/2016;31/Mar/16;1,456536;-1,967536;20,284351;-23,68572;1,729117;1,866723
01/04/2016;01/Apr/16;1,385913;-1,899913;20,337442;-23,629999;1,723754;1,860998
04/04/2016;04/Apr/16;1,346627;-1,857499;20,396722;-23,570467;1,728638;1,858668
05/04/2016;05/Apr/16;1,29351;-1,80451;20,404699;-23,560998;1,718661;1,852208
06/04/2016;06/Apr/16;1,347139;-1,895516;-1,298754;-4,955834;0,359716;2,190142
07/04/2016;07/Apr/16;1,311846;-1,774359;-1,282194;-4,917322;0,373359;2,182741
08/04/2016;08/Apr/16;1,352411;-1,88278;-1,300768;-5,045799;0,366053;2,188453
11/04/2016;11/Apr/16;1,444018;-1,932387;-1,327318;-5,257134;0,380775;2,193552
12/04/2016;12/Apr/16;1,487113;-2,056113;-1,352864;-5,449253;0,376175;2,276972
13/04/2016;13/Apr/16;1,483324;-2,048324;-1,335377;-5,407075;0,384688;2,278696
14/04/2016;14/Apr/16;1,46692;-2,04292;-1,357225;-5,35418;0,37448;2,267587
15/04/2016;15/Apr/16;1,449416;-1,93608;-1,360583;-5,270661;0,405537;2,304522
18/04/2016;18/Apr/16;1,460774;-2,003352;-1,398483;-5,288185;0,387465;2,28707
19/04/2016;19/Apr/16;1,521538;-2,055756;-1,41422;-5,418246;0,399406;2,285393
20/04/2016;20/Apr/16;1,487715;-1,988549;-1,437653;-5,343246;0,399788;2,315822
21/04/2016;21/Apr/16;1,535216;-2,029534;-1,457503;-5,370122;0,400077;2,261071
22/04/2016;22/Apr/16;1,609298;-2,111518;-1,478576;-5,526609;0,411909;2,273117
25/04/2016;25/Apr/16;1,691586;-2,183423;-1,502986;-5,702506;0,423316;2,268362
26/04/2016;26/Apr/16;1,687561;-2,174627;-1,542814;-5,664356;0,413748;2,2386
27/04/2016;27/Apr/16;1,735691;-2,252489;-1,55869;-5,795692;0,414292;2,250889
28/04/2016;28/Apr/16;1,705594;-2,234051;-1,482414;-5,757375;0,426946;2,289919
29/04/2016;29/Apr/16;1,689771;-2,254771;12,178958;-15,928565;1,752202;1,986022
02/05/2016;02/May/16;1,646197;-2,205197;12,233239;-15,87267;1,764797;1,994132
03/05/2016;03/May/16;1,531874;-2,090874;12,268021;-15,837124;1,739809;1,971757
04/05/2016;04/May/16;1,575286;-2,143286;12,243241;-15,860213;1,740628;1,974356
05/05/2016;05/May/16;1,512712;-2,066712;12,241173;-15,86184;1,705775;1,939264
06/05/2016;06/May/16;1,483542;-2,037542;12,26371;-15,838853;1,726256;1,957036
09/05/2016;09/May/16;1,458328;-2,014328;12,285275;-15,816613;1,74314;1,976668
10/05/2016;10/May/16;1,420501;-1,980501;12,332584;-15,768231;1,777675;2,009226
11/05/2016;11/May/16;1,459781;-2,018781;12,293058;-15,808342;1,808799;2,047047
12/05/2016;12/May/16;1,512226;-2,073226;12,244344;-15,855844;1,80015;2,039241
13/05/2016;13/May/16;1,491871;-2,058871;12,277765;-15,822014;1,812045;2,048471
16/05/2016;16/May/16;1,49251;-2,05751;12,289404;-15,810152;1,816425;2,047353
17/05/2016;17/May/16;1,473619;-2,042619;12,308979;-15,790293;1,825226;2,057608
18/05/2016;18/May/16;1,550607;-2,132607;12,277347;-15,820177;1,833818;2,064719
19/05/2016;19/May/16;1,514153;-2,096153;12,302006;-15,794953;1,842434;2,074911
20/05/2016;20/May/16;1,540167;-2,124167;12,293031;-15,803569;1,843631;2,074292
23/05/2016;23/May/16;1,546796;-2,134796;12,289716;-15,806952;1,84574;2,078178
24/05/2016;24/May/16;1,54709;-2,14809;12,294118;-15,802558;1,84735;2,084085
25/05/2016;25/May/16;1,532842;-2,133605;12,284091;-15,81269;1,852032;2,090035
26/05/2016;26/May/16;1,506147;-2,105147;12,310576;-15,78587;1,86268;2,091814
27/05/2016;27/May/16;1,492274;-2,091037;12,300548;-15,79607;1,861746;2,101998
30/05/2016;30/May/16;1,534434;-2,121434;12,276649;-15,818045;1,817268;2,050905
31/05/2016;31/May/16;1,515383;-2,096383;12,309055;-15,785288;1,838092;2,064306
01/06/2016;01/Jun/16;1,45058;-2,03458;12,343221;-15,750422;1,868046;2,090447
02/06/2016;02/Jun/16;1,431445;-2,015445;12,380449;-15,712768;1,887457;2,102671
03/06/2016;03/Jun/16;1,341279;-1,921279;12,41505;-15,677682;1,871898;2,085686
06/06/2016;06/Jun/16;1,312767;-1,887767;12,425784;-15,666824;1,838111;2,0402
07/06/2016;07/Jun/16;1,275961;-1,845961;12,456186;-15,635538;1,857416;2,060381
08/06/2016;08/Jun/16;1,227748;-1,792748;12,5041;-15,586974;1,864619;2,056204
09/06/2016;09/Jun/16;1,12425;-1,70225;12,588763;-15,501409;1,848565;2,030233
10/06/2016;10/Jun/16;1,052658;-1,624658;12,639128;-15,450368;1,804845;1,97679
13/06/2016;13/Jun/16;1,080093;-1,662093;12,631827;-15,457586;1,80066;1,979227
14/06/2016;14/Jun/16;0,998728;-1,580728;12,637528;-15,451901;1,692832;1,863918
15/06/2016;15/Jun/16;1,004436;-1,579436;12,603176;-15,486489;1,681065;1,855062
16/06/2016;16/Jun/16;0,921417;-1,495417;12,649643;-15,439463;1,602452;1,764585
17/06/2016;17/Jun/16;1,009633;-1,579633;12,555681;-15,532587;1,598843;1,772743
20/06/2016;20/Jun/16;1,106857;-1,673857;12,488109;-15,597372;1,617263;1,804248
21/06/2016;21/Jun/16;1,105068;-1,677068;12,48394;-15,601553;1,619348;1,810511
22/06/2016;22/Jun/16;1,128825;-1,706825;12,488017;-15,596446;1,635543;1,825588
23/06/2016;23/Jun/16;1,189436;-1,766436;12,460845;-15,622447;1,68094;1,87387
24/06/2016;24/Jun/16;0,937555;-1,572555;12,567061;-15,506809;1,601997;1,781231
27/06/2016;27/Jun/16;0,775895;-1,397895;12,704535;-15,364163;1,542059;1,70412
28/06/2016;28/Jun/16;0,846061;-1,486061;12,662136;-15,406913;1,598567;1,77414
29/06/2016;29/Jun/16;0,802942;-1,457942;12,70776;-15,360922;1,637404;1,808658
30/06/2016;30/Jun/16;0,767084;-1,429084;12,755191;-15,313161;1,665207;1,826792
01/07/2016;01/Jul/16;0,823943;-1,509943;12,708745;-15,360058;1,68458;1,86677
04/07/2016;04/Jul/16;0,849566;-1,536566;12,66635;-15,402719;1,67522;1,863058
05/07/2016;05/Jul/16;0,795166;-1,461166;12,663688;-15,404348;1,639322;1,827596
06/07/2016;06/Jul/16;0,780517;-1,478517;12,695576;-15,372202;1,690452;1,873256
07/07/2016;07/Jul/16;0,83364;-1,52764;12,647016;-15,419072;1,686792;1,874088
08/07/2016;08/Jul/16;0,814027;-1,504027;12,636541;-15,428964;1,691553;1,885524
11/07/2016;11/Jul/16;0,814118;-1,504118;12,636719;-15,428797;1,690625;1,886256
12/07/2016;12/Jul/16;0,908486;-1,586486;12,576593;-15,484713;1,664852;1,861667
13/07/2016;13/Jul/16;0,870589;-1,549589;12,601024;-15,45979;1,700427;1,89356
14/07/2016;14/Jul/16;0,962266;-1,635266;12,549407;-15,507603;1,696747;1,891341
15/07/2016;15/Jul/16;0,980875;-1,657875;12,541412;-15,515586;1,695572;1,893135
18/07/2016;18/Jul/16;0,990679;-1,657679;12,515174;-15,541761;1,731545;1,934773
19/07/2016;19/Jul/16;1,00207;-1,66807;12,529951;-15,526837;1,756383;1,958022
20/07/2016;20/Jul/16;1,014985;-1,683985;12,543168;-15,513579;1,767494;1,972753
21/07/2016;21/Jul/16;1,029269;-1,690269;12,551207;-15,504764;1,774032;1,97143
22/07/2016;22/Jul/16;0,979836;-1,632836;12,579304;-15,476044;1,747951;1,942062
25/07/2016;25/Jul/16;0,906857;-1,566857;12,659299;-15,394348;1,779132;1,967995
26/07/2016;26/Jul/16;0,86631;-1,52131;12,68236;-15,371153;1,705048;1,889097
27/07/2016;27/Jul/16;0,846587;-1,531587;12,704405;-15,348906;1,724951;1,912411
28/07/2016;28/Jul/16;0,796241;-1,480241;12,765332;-15,287406;1,75082;1,927704
29/07/2016;29/Jul/16;0,761514;-1,421514;12,751344;-15,300619;1,749946;1,927555
01/08/2016;01/Aug/16;0,762192;-1,422097;12,75201;-15,299968;1,748119;1,928726
02/08/2016;02/Aug/16;0,851853;-1,529853;12,721341;-15,325347;1,704722;1,884834
03/08/2016;03/Aug/16;0,839022;-1,533022;12,74921;-15,297256;1,721652;1,905789
04/08/2016;04/Aug/16;0,817426;-1,501189;12,711865;-15,334689;1,724044;1,918304
05/08/2016;05/Aug/16;0,858798;-1,533798;12,666251;-15,379246;1,722878;1,915285
08/08/2016;08/Aug/16;0,910076;-1,583076;12,625664;-15,417883;1,726525;1,920433
09/08/2016;09/Aug/16;0,884069;-1,552069;12,632047;-15,410938;1,7413;1,937451
10/08/2016;10/Aug/16;0,845299;-1,507299;12,640082;-15,402351;1,756682;1,952822
11/08/2016;11/Aug/16;0,842899;-1,482899;12,620699;-15,421482;1,751418;1,945283
12/08/2016;12/Aug/16;0,857834;-1,524834;12,639501;-15,402622;1,784896;1,984579
15/08/2016;15/Aug/16;0,902148;-1,565148;12,639588;-15,401161;1,798871;1,996819
16/08/2016;16/Aug/16;0,924749;-1,582749;12,624509;-15,415983;1,797819;1,993528
17/08/2016;17/Aug/16;0,914117;-1,579117;12,642972;-15,397317;1,806239;1,995387
18/08/2016;18/Aug/16;0,863504;-1,516504;12,647709;-15,391888;1,777649;1,970838
19/08/2016;19/Aug/16;0,885798;-1,537798;12,650435;-15,388691;1,782506;1,973768
22/08/2016;22/Aug/16;0,861718;-1,516718;12,65898;-15,380066;1,786773;1,97422
23/08/2016;23/Aug/16;0,834829;-1,503829;12,696903;-15,341873;1,807256;1,994241
24/08/2016;24/Aug/16;0,862891;-1,525891;12,670349;-15,36846;1,808059;1,997868
25/08/2016;25/Aug/16;0,912044;-1,572044;12,644836;-15,392663;1,815966;2,005955
26/08/2016;26/Aug/16;0,894026;-1,551026;12,64721;-15,390131;1,79306;1,987654
29/08/2016;29/Aug/16;0,935799;-1,607799;12,62007;-15,416944;1,816283;2,017843
30/08/2016;30/Aug/16;0,873881;-1,545881;12,663664;-15,37285;1,794971;1,989916
31/08/2016;31/Aug/16;0,879379;-1,550379;12,654625;-15,381846;1,790366;1,982154
01/09/2016;01/Sep/16;0,968291;-1,637291;12,588147;-15,446722;1,774159;1,969918
02/09/2016;02/Sep/16;0,984193;-1,656193;12,557026;-15,478122;1,773389;1,973701
05/09/2016;05/Sep/16;1,010339;-1,677339;12,522955;-15,512507;1,780011;1,986366
06/09/2016;06/Sep/16;0,971451;-1,639451;12,522232;-15,513136;1,785212;1,990856
07/09/2016;07/Sep/16;0,851339;-1,527339;12,600722;-15,433667;1,748544;1,946568
08/09/2016;08/Sep/16;0,90844;-1,57044;12,594808;-15,438802;1,806964;2,004562
09/09/2016;09/Sep/16;1,110813;-1,762813;12,432501;-15,592516;1,787283;1,997956
12/09/2016;12/Sep/16;1,087142;-1,726142;12,457961;-15,566755;1,738469;1,937856
13/09/2016;13/Sep/16;1,097244;-1,746244;12,465668;-15,55891;1,762048;1,96202
14/09/2016;14/Sep/16;1,12696;-1,77696;12,404556;-15,620472;1,747327;1,952372
15/09/2016;15/Sep/16;1,189538;-1,838538;12,358279;-15,665026;1,752589;1,960009
16/09/2016;16/Sep/16;1,164748;-1,820748;12,360059;-15,662839;1,768588;1,984076
19/09/2016;19/Sep/16;1,175771;-1,832687;12,350882;-15,67214;1,7561;1,975874
20/09/2016;20/Sep/16;1,06323;-1,70823;12,42619;-15,595006;1,737181;1,940732
21/09/2016;21/Sep/16;1,066012;-1,723012;12,450649;-15,569785;1,748111;1,945036
22/09/2016;22/Sep/16;0,951218;-1,626218;12,519039;-15,500951;1,723842;1,925416
23/09/2016;23/Sep/16;0,933479;-1,634479;12,560557;-15,459102;1,745578;1,943153
26/09/2016;26/Sep/16;0,912055;-1,628055;12,572031;-15,447535;1,758819;1,961374
27/09/2016;27/Sep/16;0,901203;-1,645203;12,553214;-15,467479;1,765825;1,977531
28/09/2016;28/Sep/16;0,921363;-1,672363;12,561884;-15,458602;1,860838;2,065932
29/09/2016;29/Sep/16;0,933026;-1,699026;12,591329;-15,428362;1,866121;2,064643
30/09/2016;30/Sep/16;0,923875;-1,689543;12,584573;-15,43522;1,863838;2,071524
03/10/2016;03/Oct/16;0,93171;-1,71171;12,604563;-15,414638;1,838815;2,042258
04/10/2016;04/Oct/16;0,979185;-1,755185;12,55778;-15,460989;1,830413;2,035443
05/10/2016;05/Oct/16;1,07244;-1,85844;12,524595;-15,492302;1,859766;2,062615
06/10/2016;06/Oct/16;1,141006;-1,931006;12,517281;-15,498409;1,943077;2,140435
07/10/2016;07/Oct/16;1,171394;-1,975394;12,48947;-15,526456;1,934549;2,141298
10/10/2016;10/Oct/16;1,248891;-2,035891;12,441658;-15,572899;1,938159;2,140534
11/10/2016;11/Oct/16;1,212144;-1,999144;12,451349;-15,563122;1,85816;2,064104
12/10/2016;12/Oct/16;1,228585;-2,020585;12,467249;-15,546871;1,898974;2,096633
13/10/2016;13/Oct/16;1,168522;-1,972522;12,518593;-15,494975;1,914368;2,109163
14/10/2016;14/Oct/16;1,212876;-1,996876;12,477195;-15,536165;1,923155;2,111836
17/10/2016;17/Oct/16;1,225177;-2,011177;12,446725;-15,566998;1,863591;2,062511
18/10/2016;18/Oct/16;1,209219;-2,019219;12,467928;-15,545512;1,880989;2,07814
19/10/2016;19/Oct/16;1,197417;-2,006991;12,460934;-15,552645;1,877883;2,089028
20/10/2016;20/Oct/16;1,125363;-1,951363;12,570153;-15,442249;1,919459;2,106554
21/10/2016;21/Oct/16;1,121002;-1,946788;12,568076;-15,444424;1,913959;2,11441
24/10/2016;24/Oct/16;1,170807;-1,975807;12,520293;-15,492742;1,941955;2,141465
25/10/2016;25/Oct/16;1,184795;-2,005795;12,539422;-15,47335;1,945925;2,142411
26/10/2016;26/Oct/16;1,265701;-2,094701;12,525856;-15,485519;1,952618;2,146708
27/10/2016;27/Oct/16;1,381828;-2,220828;12,456712;-15,552808;1,908413;2,10495
28/10/2016;28/Oct/16;1,354924;-2,202924;12,511354;-15,497617;1,914752;2,100431
31/10/2016;31/Oct/16;1,319403;-2,177403;12,556178;-15,452378;1,918418;2,102696
01/11/2016;01/Nov/16;1,36523;-2,138493;12,444185;-15,565063;1,865193;2,045943
02/11/2016;02/Nov/16;1,268128;-2,029128;12,451828;-15,557173;1,771978;1,950128
03/11/2016;03/Nov/16;1,298131;-2,126131;12,483992;-15,524202;1,77804;1,957345
04/11/2016;04/Nov/16;1,232792;-2,061792;12,514258;-15,493367;1,791814;1,966904
07/11/2016;07/Nov/16;1,261613;-2,090613;12,512003;-15,495296;1,794953;1,96841
08/11/2016;08/Nov/16;1,27284;-2,10984;12,512076;-15,495219;1,798853;1,974486
09/11/2016;09/Nov/16;1,317483;-2,162483;12,435692;-15,57122;1,755246;1,935313
10/11/2016;10/Nov/16;1,495251;-2,354251;12,378998;-15,619947;1,748423;1,920237
11/11/2016;11/Nov/16;1,503608;-2,360439;12,386377;-15,612518;1,743141;1,917208
14/11/2016;14/Nov/16;1,523041;-2,367041;12,364936;-15,632917;1,694233;1,85573
15/11/2016;15/Nov/16;1,441417;-2,242417;12,359828;-15,636866;1,667986;1,818185
16/11/2016;16/Nov/16;1,448473;-2,242835;12,355613;-15,641055;1,666154;1,811894
17/11/2016;17/Nov/16;1,400844;-2,174844;12,319643;-15,676538;1,567117;1,719604
18/11/2016;18/Nov/16;1,358115;-2,138115;12,326533;-15,669756;1,580987;1,728242
21/11/2016;21/Nov/16;1,39824;-2,18524;12,256687;-15,738656;1,526401;1,683824
22/11/2016;22/Nov/16;1,36342;-2,16142;12,189541;-15,806923;1,476445;1,647034
